,pdbID,interface_id,ligands,fda_approved,num_interfaces,num_ligands,fda,interface_str,ligand_str
14521,4QFU,"['4QFU_B_G', '4QFU_B_G', '4QFU_C_E', '4QFU_C_E', '4QFU_F_H', '4QFU_F_H']","['SAR', 'NO3', 'SAR', 'NO3', 'SAR', 'NO3']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",6,6,Yes,"4QFU_B_G, 4QFU_B_G, 4QFU_C_E, 4QFU_C_E, 4QFU_F_H, 4QFU_F_H","SAR, NO3, SAR, NO3, SAR, NO3"
14522,4QFX,"['4QFX_A_B', '4QFX_A_B', '4QFX_A_C', '4QFX_A_C', '4QFX_A_D', '4QFX_A_D', '4QFX_B_C', '4QFX_B_C', '4QFX_B_D', '4QFX_B_D', '4QFX_C_D', '4QFX_C_D']","['DTP', 'DGT', 'DTP', 'DGT', 'DTP', 'DGT', 'DTP', 'DGT', 'DTP', 'DGT', 'DTP', 'DGT']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12,12,No,"4QFX_A_B, 4QFX_A_B, 4QFX_A_C, 4QFX_A_C, 4QFX_A_D, 4QFX_A_D, 4QFX_B_C, 4QFX_B_C, 4QFX_B_D, 4QFX_B_D, 4QFX_C_D, 4QFX_C_D","DTP, DGT, DTP, DGT, DTP, DGT, DTP, DGT, DTP, DGT, DTP, DGT"
14523,4QFY,"['4QFY_A_B', '4QFY_A_B', '4QFY_A_C', '4QFY_A_C', '4QFY_A_D', '4QFY_A_D', '4QFY_B_C', '4QFY_B_C', '4QFY_B_D', '4QFY_B_D', '4QFY_C_D', '4QFY_C_D']","['DGT', 'DCP', 'DGT', 'DCP', 'DGT', 'DCP', 'DGT', 'DCP', 'DGT', 'DCP', 'DGT', 'DCP']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12,12,No,"4QFY_A_B, 4QFY_A_B, 4QFY_A_C, 4QFY_A_C, 4QFY_A_D, 4QFY_A_D, 4QFY_B_C, 4QFY_B_C, 4QFY_B_D, 4QFY_B_D, 4QFY_C_D, 4QFY_C_D","DGT, DCP, DGT, DCP, DGT, DCP, DGT, DCP, DGT, DCP, DGT, DCP"
14524,4QFZ,"['4QFZ_A_B', '4QFZ_A_B', '4QFZ_A_C', '4QFZ_A_C', '4QFZ_A_D', '4QFZ_A_D', '4QFZ_B_C', '4QFZ_B_C', '4QFZ_B_D', '4QFZ_B_D', '4QFZ_C_D', '4QFZ_C_D']","['TTP', 'DGT', 'TTP', 'DGT', 'TTP', 'DGT', 'TTP', 'DGT', 'TTP', 'DGT', 'TTP', 'DGT']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12,12,No,"4QFZ_A_B, 4QFZ_A_B, 4QFZ_A_C, 4QFZ_A_C, 4QFZ_A_D, 4QFZ_A_D, 4QFZ_B_C, 4QFZ_B_C, 4QFZ_B_D, 4QFZ_B_D, 4QFZ_C_D, 4QFZ_C_D","TTP, DGT, TTP, DGT, TTP, DGT, TTP, DGT, TTP, DGT, TTP, DGT"
14525,4QG0,"['4QG0_A_B', '4QG0_A_B', '4QG0_A_B', '4QG0_A_C', '4QG0_A_C', '4QG0_A_C', '4QG0_A_D', '4QG0_A_D', '4QG0_A_D', '4QG0_B_C', '4QG0_B_C', '4QG0_B_C', '4QG0_B_D', '4QG0_B_D', '4QG0_B_D', '4QG0_C_D', '4QG0_C_D', '4QG0_C_D']","['DUT', 'EDO', 'DGT', 'DUT', 'EDO', 'DGT', 'DUT', 'EDO', 'DGT', 'DUT', 'EDO', 'DGT', 'DUT', 'EDO', 'DGT', 'DUT', 'EDO', 'DGT']","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",18,18,Yes,"4QG0_A_B, 4QG0_A_B, 4QG0_A_B, 4QG0_A_C, 4QG0_A_C, 4QG0_A_C, 4QG0_A_D, 4QG0_A_D, 4QG0_A_D, 4QG0_B_C, 4QG0_B_C, 4QG0_B_C, 4QG0_B_D, 4QG0_B_D, 4QG0_B_D, 4QG0_C_D, 4QG0_C_D, 4QG0_C_D","DUT, EDO, DGT, DUT, EDO, DGT, DUT, EDO, DGT, DUT, EDO, DGT, DUT, EDO, DGT, DUT, EDO, DGT"
14526,4QG1,"['4QG1_A_B', '4QG1_A_B', '4QG1_A_C', '4QG1_A_C', '4QG1_A_D', '4QG1_A_D', '4QG1_B_C', '4QG1_B_C', '4QG1_B_D', '4QG1_B_D', '4QG1_C_D', '4QG1_C_D']","['DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",12,12,Yes,"4QG1_A_B, 4QG1_A_B, 4QG1_A_C, 4QG1_A_C, 4QG1_A_D, 4QG1_A_D, 4QG1_B_C, 4QG1_B_C, 4QG1_B_D, 4QG1_B_D, 4QG1_C_D, 4QG1_C_D","DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP"
14527,4QG2,"['4QG2_A_B', '4QG2_A_B', '4QG2_A_C', '4QG2_A_C', '4QG2_A_D', '4QG2_A_D', '4QG2_B_C', '4QG2_B_C', '4QG2_B_D', '4QG2_B_D', '4QG2_C_D', '4QG2_C_D']","['DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",12,12,Yes,"4QG2_A_B, 4QG2_A_B, 4QG2_A_C, 4QG2_A_C, 4QG2_A_D, 4QG2_A_D, 4QG2_B_C, 4QG2_B_C, 4QG2_B_D, 4QG2_B_D, 4QG2_C_D, 4QG2_C_D","DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP"
14528,4QG4,"['4QG4_A_B', '4QG4_A_B', '4QG4_A_C', '4QG4_A_C', '4QG4_A_D', '4QG4_A_D', '4QG4_B_C', '4QG4_B_C', '4QG4_B_D', '4QG4_B_D', '4QG4_C_D', '4QG4_C_D']","['DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP', 'DTP', 'GTP']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",12,12,Yes,"4QG4_A_B, 4QG4_A_B, 4QG4_A_C, 4QG4_A_C, 4QG4_A_D, 4QG4_A_D, 4QG4_B_C, 4QG4_B_C, 4QG4_B_D, 4QG4_B_D, 4QG4_C_D, 4QG4_C_D","DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP, DTP, GTP"
14529,4QGI,"['4QGI_A_B', '4QGI_A_B']","['GOL', 'ROC']","[1.0, 1.0]",2,2,Yes,"4QGI_A_B, 4QGI_A_B","GOL, ROC"
14530,4QGP,['4QGP_A_B'],['PGE'],[1.0],1,1,Yes,4QGP_A_B,PGE
14531,4QH0,"['4QH0_A_D', '4QH0_B_D']","['EDO', 'EDO']","[1.0, 1.0]",2,2,Yes,"4QH0_A_D, 4QH0_B_D","EDO, EDO"
14532,4QH1,"['4QH1_A_B', '4QH1_A_E']","['BXA', 'BXA']","[0.0, 0.0]",2,2,No,"4QH1_A_B, 4QH1_A_E","BXA, BXA"
14533,4QHI,"['4QHI_A_B', '4QHI_A_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"4QHI_A_B, 4QHI_A_D","GOL, GOL"
14534,4QHJ,['4QHJ_A_B'],['GOL'],[1.0],1,1,Yes,4QHJ_A_B,GOL
14535,4QHU,"['4QHU_A_B', '4QHU_A_D', '4QHU_B_D', '4QHU_C_D', '4QHU_C_H', '4QHU_C_L', '4QHU_H_L']","['GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,7,Yes,"4QHU_A_B, 4QHU_A_D, 4QHU_B_D, 4QHU_C_D, 4QHU_C_H, 4QHU_C_L, 4QHU_H_L","GOL, GOL, GOL, GOL, GOL, GOL, GOL"
14536,4QHZ,"['4QHZ_A_B', '4QHZ_A_D', '4QHZ_B_C', '4QHZ_B_D', '4QHZ_C_D']","['EDO', 'EDO', 'EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"4QHZ_A_B, 4QHZ_A_D, 4QHZ_B_C, 4QHZ_B_D, 4QHZ_C_D","EDO, EDO, EDO, EDO, EDO"
14537,4QI7,['4QI7_A_B'],['NAG'],[1.0],1,1,Yes,4QI7_A_B,NAG
14538,4QI8,['4QI8_A_B'],['NO3'],[1.0],1,1,Yes,4QI8_A_B,NO3
14539,4QIE,"['4QIE_A_E', '4QIE_A_F', '4QIE_B_D', '4QIE_B_F', '4QIE_C_D', '4QIE_C_E', '4QIE_G_I', '4QIE_H_I']","['GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,8,Yes,"4QIE_A_E, 4QIE_A_F, 4QIE_B_D, 4QIE_B_F, 4QIE_C_D, 4QIE_C_E, 4QIE_G_I, 4QIE_H_I","GOL, GOL, GOL, GOL, GOL, GOL, GOL, GOL"
14540,4QIF,"['4QIF_A_E', '4QIF_A_E', '4QIF_A_F', '4QIF_A_F', '4QIF_B_D', '4QIF_B_D', '4QIF_B_F', '4QIF_B_F', '4QIF_C_D', '4QIF_C_D', '4QIF_C_E', '4QIF_C_E', '4QIF_H_I', '4QIF_H_I']","['GOL', 'TAR', 'GOL', 'TAR', 'GOL', 'TAR', 'GOL', 'TAR', 'GOL', 'TAR', 'GOL', 'TAR', 'GOL', 'TAR']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",14,14,Yes,"4QIF_A_E, 4QIF_A_E, 4QIF_A_F, 4QIF_A_F, 4QIF_B_D, 4QIF_B_D, 4QIF_B_F, 4QIF_B_F, 4QIF_C_D, 4QIF_C_D, 4QIF_C_E, 4QIF_C_E, 4QIF_H_I, 4QIF_H_I","GOL, TAR, GOL, TAR, GOL, TAR, GOL, TAR, GOL, TAR, GOL, TAR, GOL, TAR"
14541,4QII,"['4QII_A_B', '4QII_A_C', '4QII_A_F', '4QII_B_C', '4QII_B_E']","['PGE', 'PGE', 'PGE', 'PGE', 'PGE']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"4QII_A_B, 4QII_A_C, 4QII_A_F, 4QII_B_C, 4QII_B_E","PGE, PGE, PGE, PGE, PGE"
14542,4QJ0,['4QJ0_B_D'],['EDO'],[1.0],1,1,Yes,4QJ0_B_D,EDO
14543,4QJ1,"['4QJ1_A_B', '4QJ1_A_B', '4QJ1_A_B', '4QJ1_A_B', '4QJ1_A_D', '4QJ1_A_D', '4QJ1_A_D', '4QJ1_A_D', '4QJ1_B_C', '4QJ1_B_C', '4QJ1_B_C', '4QJ1_B_C', '4QJ1_C_D', '4QJ1_C_D', '4QJ1_C_D', '4QJ1_C_D']","['IMP', 'ACY', 'EDO', 'FMT', 'IMP', 'ACY', 'EDO', 'FMT', 'IMP', 'ACY', 'EDO', 'FMT', 'IMP', 'ACY', 'EDO', 'FMT']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",16,16,Yes,"4QJ1_A_B, 4QJ1_A_B, 4QJ1_A_B, 4QJ1_A_B, 4QJ1_A_D, 4QJ1_A_D, 4QJ1_A_D, 4QJ1_A_D, 4QJ1_B_C, 4QJ1_B_C, 4QJ1_B_C, 4QJ1_B_C, 4QJ1_C_D, 4QJ1_C_D, 4QJ1_C_D, 4QJ1_C_D","IMP, ACY, EDO, FMT, IMP, ACY, EDO, FMT, IMP, ACY, EDO, FMT, IMP, ACY, EDO, FMT"
14544,4QJ2,"['4QJ2_A_B', '4QJ2_A_G', '4QJ2_B_G']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"4QJ2_A_B, 4QJ2_A_G, 4QJ2_B_G","GOL, GOL, GOL"
14545,4QJ8,"['4QJ8_A_B', '4QJ8_A_E', '4QJ8_B_E']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"4QJ8_A_B, 4QJ8_A_E, 4QJ8_B_E","GOL, GOL, GOL"
14546,4QJ9,"['4QJ9_A_B', '4QJ9_A_G', '4QJ9_B_G']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"4QJ9_A_B, 4QJ9_A_G, 4QJ9_B_G","GOL, GOL, GOL"
14547,4QK4,['4QK4_A_B'],['EDO'],[1.0],1,1,Yes,4QK4_A_B,EDO
14548,4QKB,"['4QKB_A_B', '4QKB_A_C']","['AKG', 'AKG']","[1.0, 1.0]",2,2,Yes,"4QKB_A_B, 4QKB_A_C","AKG, AKG"
14549,4QKD,['4QKD_A_B'],['AKG'],[1.0],1,1,Yes,4QKD_A_B,AKG
14550,4QKQ,['4QKQ_A_J'],['NO3'],[1.0],1,1,Yes,4QKQ_A_J,NO3
14551,4QKU,"['4QKU_A_B', '4QKU_A_C', '4QKU_C_D']","['EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0]",3,3,Yes,"4QKU_A_B, 4QKU_A_C, 4QKU_C_D","EDO, EDO, EDO"
14552,4QLB,['4QLB_C_G'],['GOL'],[1.0],1,1,Yes,4QLB_C_G,GOL
14553,4QLC,"['4QLC_A_B', '4QLC_A_E', '4QLC_A_G', '4QLC_B_G', '4QLC_B_H', '4QLC_G_H']","['CIT', 'CIT', 'CIT', 'CIT', 'CIT', 'CIT']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"4QLC_A_B, 4QLC_A_E, 4QLC_A_G, 4QLC_B_G, 4QLC_B_H, 4QLC_G_H","CIT, CIT, CIT, CIT, CIT, CIT"
14554,4QLQ,"['4QLQ_H_I', '4QLQ_H_Z', '4QLQ_J_K', '4QLQ_K_L', '4QLQ_Z_a']","['MES', 'MES', 'MES', 'MES', 'MES']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"4QLQ_H_I, 4QLQ_H_Z, 4QLQ_J_K, 4QLQ_K_L, 4QLQ_Z_a","MES, MES, MES, MES, MES"
14555,4QLS,"['4QLS_J_K', '4QLS_K_L', '4QLS_K_W']","['MES', 'MES', 'MES']","[1.0, 1.0, 1.0]",3,3,Yes,"4QLS_J_K, 4QLS_K_L, 4QLS_K_W","MES, MES, MES"
14556,4QLT,"['4QLT_J_K', '4QLT_K_L', '4QLT_K_W']","['MES', 'MES', 'MES']","[1.0, 1.0, 1.0]",3,3,Yes,"4QLT_J_K, 4QLT_K_L, 4QLT_K_W","MES, MES, MES"
14557,4QLU,"['4QLU_J_K', '4QLU_K_L']","['MES', 'MES']","[1.0, 1.0]",2,2,Yes,"4QLU_J_K, 4QLU_K_L","MES, MES"
14558,4QLV,"['4QLV_J_K', '4QLV_K_L', '4QLV_K_W']","['MES', 'MES', 'MES']","[1.0, 1.0, 1.0]",3,3,Yes,"4QLV_J_K, 4QLV_K_L, 4QLV_K_W","MES, MES, MES"
14559,4QLW,"['4QLW_A_D', '4QLW_B_C', '4QLW_B_D', '4QLW_C_D']","['NO3', 'NO3', 'NO3', 'NO3']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"4QLW_A_D, 4QLW_B_C, 4QLW_B_D, 4QLW_C_D","NO3, NO3, NO3, NO3"
14560,4QM0,['4QM0_A_C'],['DMS'],[1.0],1,1,Yes,4QM0_A_C,DMS
14561,4QM1,['4QM1_A_C'],['IMP'],[1.0],1,1,Yes,4QM1_A_C,IMP
14562,4QMG,['4QMG_B_G'],['GOL'],[1.0],1,1,Yes,4QMG_B_G,GOL
14563,4QN8,['4QN8_A_C'],['BME'],[1.0],1,1,Yes,4QN8_A_C,BME
14564,4QN9,['4QN9_A_B'],['DXC'],[1.0],1,1,Yes,4QN9_A_B,DXC
14565,4QNP,['4QNP_A_B'],['NAG'],[1.0],1,1,Yes,4QNP_A_B,NAG
14566,4QNQ,['4QNQ_A_D'],['1XJ'],[0.0],1,1,No,4QNQ_A_D,1XJ
14567,4QNS,"['4QNS_A_D', '4QNS_B_D', '4QNS_C_D']","['EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0]",3,3,Yes,"4QNS_A_D, 4QNS_B_D, 4QNS_C_D","EDO, EDO, EDO"
14568,4QO7,['4QO7_A_B'],['2OP'],[1.0],1,1,Yes,4QO7_A_B,2OP
14569,4QO8,['4QO8_A_B'],['LAC'],[1.0],1,1,Yes,4QO8_A_B,LAC
14570,4QO9,"['4QO9_A_B', '4QO9_A_B', '4QO9_A_B', '4QO9_A_B']","['627', 'PGE', 'EDO', 'DMS']","[0.0, 1.0, 1.0, 1.0]",4,4,Yes,"4QO9_A_B, 4QO9_A_B, 4QO9_A_B, 4QO9_A_B","627, PGE, EDO, DMS"
14571,4QOD,['4QOD_A_B'],['GOL'],[1.0],1,1,Yes,4QOD_A_B,GOL
14572,4QOE,['4QOE_A_B'],['GOL'],[1.0],1,1,Yes,4QOE_A_B,GOL
14573,4QOG,['4QOG_A_B'],['ML1'],[0.0],1,1,No,4QOG_A_B,ML1
14574,4QOH,"['4QOH_A_B', '4QOH_A_B']","['GOL', 'STL']","[1.0, 1.0]",2,2,Yes,"4QOH_A_B, 4QOH_A_B","GOL, STL"
14575,4QOI,['4QOI_A_B'],['ML1'],[0.0],1,1,No,4QOI_A_B,ML1
14576,4QOJ,['4QOJ_A_B'],['STL'],[1.0],1,1,Yes,4QOJ_A_B,STL
14577,4QOK,"['4QOK_A_B', '4QOK_A_C', '4QOK_A_D', '4QOK_C_D', '4QOK_D_E']","['EDO', 'EDO', 'EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"4QOK_A_B, 4QOK_A_C, 4QOK_A_D, 4QOK_C_D, 4QOK_D_E","EDO, EDO, EDO, EDO, EDO"
14578,4QOM,"['4QOM_A_B', '4QOM_A_D']","['PYG', 'PYG']","[0.0, 0.0]",2,2,No,"4QOM_A_B, 4QOM_A_D","PYG, PYG"
14579,4QON,"['4QON_A_B', '4QON_A_D', '4QON_C_D']","['CAQ', 'CAQ', 'CAQ']","[1.0, 1.0, 1.0]",3,3,Yes,"4QON_A_B, 4QON_A_D, 4QON_C_D","CAQ, CAQ, CAQ"
14580,4QOO,"['4QOO_A_B', '4QOO_A_D']","['RCO', 'RCO']","[1.0, 1.0]",2,2,Yes,"4QOO_A_B, 4QOO_A_D","RCO, RCO"
14581,4QOP,"['4QOP_A_B', '4QOP_A_D']","['HQE', 'HQE']","[1.0, 1.0]",2,2,Yes,"4QOP_A_B, 4QOP_A_D","HQE, HQE"
14582,4QOQ,"['4QOQ_A_B', '4QOQ_A_D', '4QOQ_C_D']","['JZ3', 'JZ3', 'JZ3']","[0.0, 0.0, 0.0]",3,3,No,"4QOQ_A_B, 4QOQ_A_D, 4QOQ_C_D","JZ3, JZ3, JZ3"
14583,4QOR,"['4QOR_A_B', '4QOR_A_D']","['2CH', '2CH']","[0.0, 0.0]",2,2,No,"4QOR_A_B, 4QOR_A_D","2CH, 2CH"
14584,4QP2,['4QP2_A_B'],['36R'],[0.0],1,1,No,4QP2_A_B,36R
14585,4QPJ,"['4QPJ_A_B', '4QPJ_A_C', '4QPJ_B_D']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"4QPJ_A_B, 4QPJ_A_C, 4QPJ_B_D","GOL, GOL, GOL"
14586,4QPK,['4QPK_A_B'],['GOL'],[1.0],1,1,Yes,4QPK_A_B,GOL
14587,4QQ8,"['4QQ8_B_C', '4QQ8_C_D']","['EDO', 'EDO']","[1.0, 1.0]",2,2,Yes,"4QQ8_B_C, 4QQ8_C_D","EDO, EDO"
14588,4QQV,"['4QQV_A_B', '4QQV_C_D']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"4QQV_A_B, 4QQV_C_D","NAG, NAG"
14589,4QRH,['4QRH_C_D'],['EDO'],[1.0],1,1,Yes,4QRH_C_D,EDO
14590,4QRN,"['4QRN_A_B', '4QRN_C_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"4QRN_A_B, 4QRN_C_D","GOL, GOL"
14591,4QRO,"['4QRO_A_B', '4QRO_A_C', '4QRO_A_D', '4QRO_B_D', '4QRO_C_D']","['GOL', 'GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"4QRO_A_B, 4QRO_A_C, 4QRO_A_D, 4QRO_B_D, 4QRO_C_D","GOL, GOL, GOL, GOL, GOL"
14592,4QRT,['4QRT_A_C'],['EDO'],[1.0],1,1,Yes,4QRT_A_C,EDO
14593,4QRY,"['4QRY_A_B', '4QRY_A_C', '4QRY_A_E', '4QRY_A_F', '4QRY_A_G', '4QRY_B_E', '4QRY_E_F']","['BNG', 'BNG', 'BNG', 'BNG', 'BNG', 'BNG', 'BNG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,7,Yes,"4QRY_A_B, 4QRY_A_C, 4QRY_A_E, 4QRY_A_F, 4QRY_A_G, 4QRY_B_E, 4QRY_E_F","BNG, BNG, BNG, BNG, BNG, BNG, BNG"
14594,4QS5,"['4QS5_A_B', '4QS5_C_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"4QS5_A_B, 4QS5_C_D","GOL, GOL"
14595,4QS6,['4QS6_A_B'],['GOL'],[1.0],1,1,Yes,4QS6_A_B,GOL
14596,4QSJ,"['4QSJ_A_B', '4QSJ_A_B', '4QSJ_A_B']","['EDO', 'DMS', 'CIT']","[1.0, 1.0, 1.0]",3,3,Yes,"4QSJ_A_B, 4QSJ_A_B, 4QSJ_A_B","EDO, DMS, CIT"
14597,4QTB,"['4QTB_A_B', '4QTB_A_B']","['EDO', 'DMS']","[1.0, 1.0]",2,2,Yes,"4QTB_A_B, 4QTB_A_B","EDO, DMS"
14598,4QTG,['4QTG_A_B'],['GOL'],[1.0],1,1,Yes,4QTG_A_B,GOL
14599,4QTN,"['4QTN_A_B', '4QTN_A_C']","['NNR', 'NNR']","[0.0, 0.0]",2,2,No,"4QTN_A_B, 4QTN_A_C","NNR, NNR"
14600,4QTO,"['4QTO_A_B', '4QTO_A_B', '4QTO_C_D', '4QTO_C_D']","['PGE', 'EDO', 'PGE', 'EDO']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"4QTO_A_B, 4QTO_A_B, 4QTO_C_D, 4QTO_C_D","PGE, EDO, PGE, EDO"
14601,4QTP,"['4QTP_A_C', '4QTP_A_C', '4QTP_A_C', '4QTP_B_D', '4QTP_B_D', '4QTP_B_D', '4QTP_C_D', '4QTP_C_D', '4QTP_C_D']","['GOL', 'EDO', 'CIT', 'GOL', 'EDO', 'CIT', 'GOL', 'EDO', 'CIT']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,9,Yes,"4QTP_A_C, 4QTP_A_C, 4QTP_A_C, 4QTP_B_D, 4QTP_B_D, 4QTP_B_D, 4QTP_C_D, 4QTP_C_D, 4QTP_C_D","GOL, EDO, CIT, GOL, EDO, CIT, GOL, EDO, CIT"
14602,4QTT,"['4QTT_A_B', '4QTT_B_D']","['EDO', 'EDO']","[1.0, 1.0]",2,2,Yes,"4QTT_A_B, 4QTT_B_D","EDO, EDO"
14603,4QTU,"['4QTU_A_B', '4QTU_B_D']","['EDO', 'EDO']","[1.0, 1.0]",2,2,Yes,"4QTU_A_B, 4QTU_B_D","EDO, EDO"
14604,4QU3,"['4QU3_A_B', '4QU3_A_B']","['EDO', '1RG']","[1.0, 0.0]",2,2,Yes,"4QU3_A_B, 4QU3_A_B","EDO, 1RG"
14605,4QUE,['4QUE_A_C'],['DTT'],[1.0],1,1,Yes,4QUE_A_C,DTT
14606,4QUF,"['4QUF_A_B', '4QUF_A_P', '4QUF_B_Q', '4QUF_C_D', '4QUF_C_R', '4QUF_D_E', '4QUF_D_T', '4QUF_E_F', '4QUF_E_V']","['M3L', 'M3L', 'M3L', 'M3L', 'M3L', 'M3L', 'M3L', 'M3L', 'M3L']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,9,Yes,"4QUF_A_B, 4QUF_A_P, 4QUF_B_Q, 4QUF_C_D, 4QUF_C_R, 4QUF_D_E, 4QUF_D_T, 4QUF_E_F, 4QUF_E_V","M3L, M3L, M3L, M3L, M3L, M3L, M3L, M3L, M3L"
14607,4QUI,['4QUI_A_B'],['DTT'],[1.0],1,1,Yes,4QUI_A_B,DTT
14608,4QUM,['4QUM_A_B'],['PTR'],[1.0],1,1,Yes,4QUM_A_B,PTR
14609,4QUN,['4QUN_A_B'],['GOL'],[1.0],1,1,Yes,4QUN_A_B,GOL
14610,4QUS,['4QUS_A_B'],['EDO'],[1.0],1,1,Yes,4QUS_A_B,EDO
14611,4QUZ,['4QUZ_A_B'],['EDO'],[1.0],1,1,Yes,4QUZ_A_B,EDO
14612,4QV2,['4QV2_A_B'],['EDO'],[1.0],1,1,Yes,4QV2_A_B,EDO
14613,4QVB,"['4QVB_A_B', '4QVB_A_B', '4QVB_A_B']","['PDO', 'EDO', 'FMT']","[0.0, 1.0, 1.0]",3,3,Yes,"4QVB_A_B, 4QVB_A_B, 4QVB_A_B","PDO, EDO, FMT"
14614,4QVK,['4QVK_A_B'],['EDO'],[1.0],1,1,Yes,4QVK_A_B,EDO
14615,4QVL,"['4QVL_H_I', '4QVL_H_N', '4QVL_H_Z', '4QVL_H_a', '4QVL_K_L', '4QVL_K_W', '4QVL_N_a']","['BO2', 'BO2', 'BO2', 'BO2', 'BO2', 'BO2', 'BO2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,7,Yes,"4QVL_H_I, 4QVL_H_N, 4QVL_H_Z, 4QVL_H_a, 4QVL_K_L, 4QVL_K_W, 4QVL_N_a","BO2, BO2, BO2, BO2, BO2, BO2, BO2"
14616,4QVM,"['4QVM_H_I', '4QVM_H_N', '4QVM_H_Z', '4QVM_H_a', '4QVM_K_L', '4QVM_K_W', '4QVM_N_a']","['BO2', 'BO2', 'BO2', 'BO2', 'BO2', 'BO2', 'BO2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,7,Yes,"4QVM_H_I, 4QVM_H_N, 4QVM_H_Z, 4QVM_H_a, 4QVM_K_L, 4QVM_K_W, 4QVM_N_a","BO2, BO2, BO2, BO2, BO2, BO2, BO2"
